20941,647,IcrbM1l_BoI,2445,Avicii,2077,Wake Me Up,myself,108762,All this time I was finding __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,173540,176650,3110,0,0
20944,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,66,And we __ all night to the best song ever,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,23130,27760,4630,0,0
20945,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,69,Cause we __ all night to the best song ever,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,35880,39940,4060,0,0
20946,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,83,And we __ all night to the best song ever,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,71490,76240,4750,0,0
20947,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,86,Because we __ all night to the best song ever,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,84370,88370,4000,0,0
20948,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,95,"And I know, you know, I hope you'll remember how we __",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,109400,115360,5960,0,0
20949,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,96,"How we __ (1, 2, 1, 2, 3)",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,115360,120850,5490,0,0
20950,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,98,How we __ all night to the best song ever,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,120850,124760,3910,0,0
20951,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,101,Because we __ all night to the best song ever,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,132830,137380,4550,0,0
20952,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,103,And we __ all night to the best song ever,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,137380,141010,3630,0,0
20953,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,danced,106,Because we __ all night to the best song ever,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,149220,153140,3920,0,0
